index,NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Folate_DFE_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Vit_A_RAE,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_D_IU,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
1826,2827,"plantain, Green, Boiled&Egg,Guinea Fowl,Raw",27,349,29,4,1,0,0,0,6,4.9,29,281,409,81,4.94,0.18,0.023,46.5,0,0.235,0.296,7.224,1.333,0.551,16,0,16,16,,6.32,0,0,0,0,0,0,0,0,0.23,,,,1.69,1.45,0.51,90,85,"1 serving,  ( 3 oz )",,,0
1827,2828,"Plantain, Unripe, Flour&Egg,Guinea Fowl,Raw",39,519,22,2,1,0,0,0,5,3.54,22,216,315,72,3.8,0.139,0.018,35.8,0,0.198,0.29,4.761,1.175,0.517,8,0,8,8,,5.01,0,0,0,0,0,0,0,0,0.2,,,,0.81,0.85,0.52,71,85,"1 serving,  (cooked from 4 oz raw)",28.35,1 oz,0
1828,2829,"Potato, Irish, Peeled, Raw&Egg,Guinea Fowl,Raw",36,288,22,3,1,0,0,0,6,4.88,22,220,320,86,3.87,0.141,0.018,36.4,0,0.198,0.291,4.778,1.179,0.519,8,0,8,8,,5.03,0,0,0,0,0,0,0,0,0.21,,,,1.17,1.23,0.75,80,85,"1 serving,  (cooked from 4 oz raw)",456,1 lb,0
1829,2830,"Potato. Irish,Peeled, Boiled&Egg,Guinea Fowl,Raw",35,289,22,2,1,0,0,0,5,2.86,22,213,310,67,3.74,0.137,0.018,35.2,0,0.196,0.288,4.73,1.167,0.514,8,0,8,8,,4.98,0,0,0,0,0,0,0,0,0.2,,,,0.86,0.79,0.45,72,85,"1 serving,  ( cooked from 4 oz raw)",28.35,1 oz,0
1830,2831,"Potato, Sweet, Peeled, White, Raw&Egg,Guinea Fowl,Raw",28,319,28,3,1,0,0,0,6,2.79,25,251,362,80,4.85,0.152,0.019,37.5,0,0.232,0.292,7.143,1.318,0.545,15,0,15,15,,6.25,0,0,0,0,0,0,0,0,0.23,,,,1,0.97,0.44,85,85,"1 serving,  ( 3 oz )",,,0
1831,2832,"Potato, Sweet,Peeled, Yellow, Raw&Egg,Guinea Fowl,Raw",33,328,22,3,1,0,0,0,6,3.13,22,214,312,81,3.76,0.137,0.018,35.4,0,0.195,0.286,4.691,1.158,0.509,8,0,8,8,,4.94,0,0,0,0,0,0,0,0,0.2,,,,1.2,1.06,0.58,75,85,"1 serving,  (cooked from 4 oz raw)",28.35,1 oz,0
1832,2833,"Potato,Sweet, Peeled,Yellow,Boiled&Egg,Guinea Fowl,Raw",21,325,28,4,1,0,0,0,6,3.31,25,245,353,77,4.72,0.148,0.018,36.6,0,0.229,0.289,7.051,1.301,0.538,15,0,15,15,,6.17,0,0,0,0,0,0,0,0,0.23,,,3.4,1.32,1.27,0.38,93,85,"1 serving,  ( 3 oz )",,,0
1833,2834,"Potato, Sweet, Deep Yellow, Peeled, Raw&Egg,Guinea Fowl,Raw",30,320,26,6,1,1,0,0,10,12.88,27,442,315,92,4.01,0.535,0.375,88.2,2.7,0.292,2.313,13.925,8.315,0.84,560,0,560,560,326.8,21.13,14378,4296,4293,11,31,11,25,0,0.77,,,0,2.033,1.387,1.265,564,44,1 liver,28.35,1 oz,0
1834,2835,"Potato, Sweet, Deep Yellow, Peeled, Boiled&Egg,Guinea Fowl,Raw",36,320,24,2,1,0,0,0,3,0.77,29,227,295,51,1.76,0.058,0.006,22.1,0,0.062,0.105,9.708,0.88,0.857,8,0,8,8,47.9,0.51,25,7,7,0,0,0,0,0,0.07,0.4,14,0,0.487,0.512,0.594,55,85,"1 patty,  (cooked from 4 oz raw)",28.35,1 oz,0
1835,2836,"Potato, Sweet,Yellow, Flour&Egg,Guinea Fowl,Raw",31,582,32,3,1,0,0,0,6,1.02,35,290,357,61,2.2,0.067,0.006,31.4,0,0.082,0.135,12.55,0.96,1.08,8,0,8,8,64.4,0.7,30,9,9,0,0,0,0,0,0.1,0.2,8,0,0.717,0.751,0.843,71,85,3 oz,,,0
1836,2837,"Yam,White,Fresh,Peeled,Raw&Egg,Guinea Fowl,Raw",44,347,29,2,1,0,0,0,6,0.78,35,264,339,59,2.19,0.061,0.006,28,0,0.067,0.145,10.707,0.9,0.908,7,0,7,7,58.9,0.67,25,8,8,0,0,0,0,0,0.09,0.2,8,0,0.673,0.713,0.759,65,85,1 patty,28.35,1 oz,0
1837,2838,"Yam, Peeled, Boiled&Egg,Guinea Fowl,Raw",39,328,19,8,1,0,0,0,21,1.17,21,193,213,69,2.53,0.107,0.008,19,0,0.067,0.185,5.417,1,0.35,7,0,7,7,53,1.2,73,22,22,0,0,0,0,0,0.11,0.4,14,0,2.17,2.843,2.537,74,28.35,1 oz,453,1 lb,0
1838,2839,"Yam, Fried&Egg,Guinea Fowl,Raw",37,485,27,12,1,0,0,0,31,1.56,29,259,304,90,3.77,0.166,0.01,28.4,0,0.088,0.262,8.095,1.4,0.497,7,0,7,7,78.7,1.9,101,30,30,0,0,0,0,0,0.18,0.2,8,0,2.966,3.895,3.562,104,85,3 oz,,,0
1839,2840,"Yam, Roasted&Egg,Guinea Fowl,Raw",31,395,26,11,1,0,0,0,29,1.73,25,210,247,91,3.71,0.161,0.011,27.5,0,0.08,0.232,6.64,1.3,0.471,7,0,7,7,77.7,1.8,105,31,31,0,0,0,0,0,0.13,0.2,8,0,2.958,3.875,3.545,106,85,3 oz,,,0
1840,2841,"Yam,Peeled, Boiled,  Pounded&Egg,Guinea Fowl,Raw",3,316,17,13,1,0,0,0,33,1.32,19,179,202,54,2.75,0.123,0.009,24.6,0,0.067,0.177,5.075,1.1,0.485,6,0,6,6,51.6,1.3,101,30,30,0,0,0,0,0,0.08,0.4,14,0,3.414,4.551,3.485,78,85,"1 patty,  (cooked from 4 oz raw)",28.35,1 oz,0
1841,2842,"Yam, Sundried, Milled, Powder, Cooked into Bpaste&Egg,Guinea Fowl,Raw",3,297,25,17,1,0,0,0,49,1.98,28,263,276,85,3.56,0.194,0.015,36.1,0,0.08,0.26,7.72,1.4,0.462,7,0,7,7,76.7,1.6,117,35,35,0,0,0,0,0,0.09,0.2,8,0,4.572,6.05,4.624,106,85,3 oz,,,0
1842,2843,"Water Yam, Peeled, Raw&Egg,Guinea Fowl,Raw",1,329,26,16,1,0,0,0,48,2.04,25,235,242,81,3.25,0.256,0.016,35.1,0,0.067,0.232,6.632,1.2,0.383,7,0,7,7,79.1,1.4,97,29,29,0,0,0,0,0,0.07,0.2,8,0,4.127,5.462,4.167,105,85,3 oz,,,0
1843,2844,"Water Yam, Peeled, Boiled&Egg,Guinea Fowl,Raw",5,336,24,6,1,0,0,0,12,0.94,22,184,239,117,2.54,0.063,0.018,27.9,0,0.088,0.18,5.046,1.1,0.372,5,0,5,5,72,0.41,24,7,7,0,0,0,0,0,0.17,0.1,2,0.2,1.601,2.375,1.28,132,95,"1 drumstick, without skin",105,"1 drumstick, with skin",41
1844,2845,"Yellow Yam&Egg,Guinea Fowl,Raw",3,336,25,9,1,0,0,0,12,1.27,25,201,266,77,1.87,0.049,0.017,29.2,0,0.087,0.182,5.742,1.2,0.436,5,0,5,5,68.3,0.42,27,8,8,0,0,0,0,0,0.17,0.3,13,0.3,2.346,3.449,1.556,141,111,"1 thigh, without skin",129,"1 thigh, with skin",32
1845,2846,"Aeriel Yam,Raw&Egg,Guinea Fowl,Raw",3,344,15,43,1,0,0,0,9,1,14,130,161,75,0.74,0.04,0.018,16,0,0.05,0.055,3.4,0.79,0.179,3,0,3,3,43.1,0.45,161,48,48,0,0,1,0,101,0.19,0.1,4,0.4,11.914,18.697,8.615,130,28.35,1 oz,453,1 lb,0
1846,2847,"Trifoliate Yam,Fresh, Raw&Egg,Guinea Fowl,Raw",3,310,10,44,0,1,0,0,6,0.37,8,95,119,51,0.65,0.038,0.014,10.1,0,0.04,0.032,2.565,0.61,0.116,2,0,2,2,28.3,0.65,196,59,59,0,0,1,0,103,0.27,0.2,6,0.4,12.102,18.975,9.056,105,28.35,1 oz,453,1 lb,0
1847,2848,"African Yam Bean, Raw(All Colours)&Egg,Guinea Fowl,Raw",2,492,17,44,1,0,0,0,10,0.9,16,151,181,85,0.86,0.045,0.02,17.4,0,0.052,0.062,3.917,0.9,0.197,3,0,3,3,48.9,0.5,181,54,54,0,0,1,0,91,0.23,0.2,6,0.5,12.146,19.185,8.787,132,28.35,1 oz,453,1 lb,0
1848,2849,"African Yam Bean, Roasted&Egg,Guinea Fowl,Raw",2,580,23,11,1,0,0,0,12,0.94,21,177,229,111,2.3,0.06,0.018,26.4,0,0.083,0.164,4.832,1.06,0.347,4,0,4,4,68.3,0.41,42,12,12,0,0,0,0,13,0.17,0.1,2,0.3,2.939,4.493,2.232,132,95,"1 drumstick, without skin",105,"1 drumstick, with skin",32
1849,2850,"Bean, Small White, Mature Seeds, Raw&Egg,Guinea Fowl,Raw",2,556,23,15,1,0,0,0,11,1.21,23,187,245,76,1.64,0.048,0.018,26.6,0,0.08,0.157,5.276,1.118,0.385,4,0,4,4,63.3,0.43,54,16,16,0,0,0,0,20,0.17,0.3,11,0.3,4.253,6.488,2.963,139,111,"1 thigh, without skin",129,"1 thigh, with skin",16
1850,2851,"Beans, Small, Red, Mature Seeds, Raw&Egg,Guinea Fowl,Raw",2,547,19,3,1,0,0,0,9,0.72,16,143,192,152,2,0.061,0.01,22.4,0,0.098,0.243,4.94,1.2,0.385,3,0,3,3,75.3,0.42,28,8,8,0,0,0,0,102,0.4,0.2,7,0,0.954,1.29,0.802,92,143,"1 drumstick, with skin",136,"1 drumstick, without skin",43
1851,2852,"Bean, Whole, Boiled, With Salt&Egg,Guinea Fowl,Raw",2,355,25,5,1,0,0,0,12,1.1,20,197,250,190,2.64,0.08,0.009,30.8,0,0.102,0.297,5.913,1.3,0.413,4,0,4,4,115,0.41,20,6,6,0,0,0,0,100,0.23,0.1,6,0,1.438,2.03,1.203,124,91,"1 drumstick, without skin",129,"1 drumstick, with skin",74
1852,2853,"Bean, Whole, Boiled, With Oil&Egg,Guinea Fowl,Raw",17,374,23,6,1,0,0,0,14,0.78,21,170,229,169,2.34,0.049,0.014,29.8,0,0.08,0.16,5.07,,0.31,4,0,4,4,69.2,0.31,23,7,7,0,0,0,0,0,0.17,0.1,2,3.7,1.73,2.62,1.349,135,95,"1 drumstick, without skin",106,"1 drumstick, with skin",39
1853,2854,"Beans, Soaked In Water, Dehulled, Ground, Mixed With Salt And Pepper,Fried With Palm Oil&Egg,Guinea Fowl,Raw",30,483,23,8,1,0,0,0,12,1.07,24,203,290,197,1.86,0.052,0.017,27.2,0,0.08,0.14,6.33,,0.308,4,0,4,4,64,0.34,25,8,8,0,0,0,0,0,0.24,0.3,12,0.2,2.04,3.027,1.346,126,85,3 oz,132,"1 thigh, without skin",33
1854,2855,"Beans, Soaked In Water, Dehulled, Ground, Mixed With Salt And Pepper,Fried With Vegetable Oil&Egg,Guinea Fowl,Raw",1,427,19,4,1,0,0,0,8,0.6,21,175,234,156,1.53,0.053,0.009,20.9,0,0.087,0.23,5.3,1.25,0.433,3,0,3,3,75.1,0.56,19,6,6,0,0,0,0,87,0.26,0.1,3,0,0.899,1.222,0.767,87,85,3 oz,148,"1 thigh, without skin",56
1855,2856,"Beans,Soaked,Dehulled,Blended To  Paste With Added Salt,Steamed Into Mould (White Variety)&Egg,Guinea Fowl,Raw",0,331,24,8,1,0,0,0,10,0.98,24,202,268,177,1.9,0.074,0.011,33.7,0,0.091,0.272,6.343,1.4,0.444,4,0,4,4,99.1,0.37,27,8,8,0,0,1,0,92,0.36,0.3,13,0,2.405,3.463,1.863,122,130,"1 thigh, with skin",112,"1 thigh, without skin",31
1856,2857,"Beans,Soaked,Dehulled,Blended To  Paste With Added Salt,Steamed Into Mould (Red Variety)&Egg,Guinea Fowl,Raw",0,336,12,39,1,1,0,0,14,0.65,12,112,146,139,0.63,0.029,0.016,15.6,0,0.05,0.04,3.3,,0.144,2,0,2,2,36.2,0.27,147,44,44,0,0,0,0,0,0.18,0.1,3,0.4,10.605,17.201,7.994,124,28.35,1 oz,,,0
1857,2858,"Beans,Soaked,Dehulled,Blended To  Paste With Added Salt, Pepper And Vegetable Oil,Steamed Into Mould&Egg,Guinea Fowl,Raw",5,316,11,38,1,0,0,0,7,0.51,7,88,101,139,0.62,0.03,0.006,10.8,0,0.035,0.06,2.655,,0.113,2,0,2,2,28.9,0.68,186,56,56,0,0,0,0,0,0.44,0.4,14,0,10.565,17.099,8.195,113,28.35,1 oz,,,0
1858,2859,"Beans,Soaked,Dehulled,Blended To  Paste With Added Salt, Pepper And Palm Oil,Steamed Into Mould&Egg,Guinea Fowl,Raw",2,312,20,38,1,0,0,0,15,1.17,18,176,198,162,1.51,0.068,0.013,20,0,0.057,0.125,4.045,,0.185,3,0,3,3,49.6,0.56,176,53,53,0,0,0,0,0,0.45,0.1,6,0.5,11,17.5,9,154,28.35,1 oz,,,0
1859,2860,"Lima Bean, Large, Mature Seeds, Raw&Egg,Guinea Fowl,Raw",1,591,22,11,1,0,0,0,14,0.76,20,162,218,165,2.11,0.046,0.014,27.9,0,0.076,0.144,4.832,,0.288,4,0,4,4,64.7,0.3,40,12,12,0,0,0,0,0,0.17,0.1,3,3.3,2.923,4.58,2.242,133,106,"1 drumstick, with skin",95,"1 drumstick, without skin",30
1860,2861,"Bread, Whole Wheat&Egg,Guinea Fowl,Raw",2,489,18,8,1,0,0,0,8,0.69,15,135,179,150,1.8,0.057,0.009,20.8,0,0.089,0.217,4.612,1.028,0.346,3,0,3,3,68.7,0.45,50,15,15,0,0,0,0,87,0.4,0.2,8,0,2.334,3.561,1.864,95,143,"1 drumstick, with skin",130,"1 drumstick, without skin",68
1861,2862,"Spaghetti, Boiled&Egg,Guinea Fowl,Raw",6,331,25,9,1,0,0,0,13,1.11,20,194,244,186,2.5,0.079,0.01,29.5,0,0.096,0.276,5.684,1.141,0.385,4,0,4,4,109.5,0.43,39,12,12,0,0,0,0,88,0.26,0.2,7,0,2.656,4.058,2.177,128,129,"1 drumstick, with skin",91,"1 drumstick, without skin",66
1862,2863,"Rice, White Raw&Egg,Guinea Fowl,Raw",2,570,21,15,1,0,0,0,12,0.98,21,183,259,185,1.6,0.047,0.016,24.7,0,0.074,0.119,5.679,,0.273,4,0,4,4,58,0.32,52,15,15,0,0,0,0,0,0.23,0.3,10,0.3,3.881,6.073,2.775,125,85,3 oz,132,"1 thigh, without skin",15
1863,2864,"Rice, White, Combined Varieties&Egg,Guinea Fowl,Raw",68,579,17,15,1,0,0,0,8,0.57,16,147,191,151,1.24,0.046,0.008,17.7,0,0.071,0.176,4.458,0.852,0.331,3,0,3,3,60.4,0.6,72,22,22,0,0,0,0,59,0.32,0.2,7,0,3.975,6.275,3.131,95,85,3 oz,148,"1 thigh, without skin",32
1864,2865,"Rice, White, Boiled&Egg,Guinea Fowl,Raw",12,340,23,14,1,0,0,0,11,1.02,23,197,254,174,1.82,0.073,0.011,31.1,0,0.084,0.243,5.898,1.128,0.394,4,0,4,4,93.6,0.41,56,17,17,0,0,0,0,74,0.38,0.3,14,0,4.145,6.392,3.275,128,130,"1 thigh, with skin",112,"1 thigh, without skin",33
1865,2866,"Rice, White, Cooked, Paste&Egg,Guinea Fowl,Raw",9,297,22,14,1,0,0,0.31,33,0.82,18,212,263,563,1.74,0.067,,41.1,0,0.069,0.181,5.175,,0.121,7,0,7,7,55.1,0.61,51,15,15,0,0,0,0,0,0.24,0,0,0,3.613,5.885,2.044,117,85,3 oz,182,1 back,51
1866,2867,"Rice, Brown, Raw&Egg,Guinea Fowl,Raw",68,576,19,4,1,0,0,0.1,15,0.9,21,191,226,167,2.68,0.106,0.01,22.4,0,0.06,0.247,5.745,0.935,0.425,6,,6,,63,2.05,43,13,13,0,0,0,0,0,0.12,0.3,13,0,1.124,1.244,1.009,79,114,4 oz,,,47
1867,2868,"Rice, Brown, Boiled&Egg,Guinea Fowl,Raw",10,348,26,6,1,0,0,0,16,1.07,24,208,227,201,3.4,0.128,0.017,31.4,0,0.056,0.335,6.827,1.015,0.435,8,0,8,8,90.3,1.65,18,5,5,0,0,0,0,0,0.07,0.3,10,0,1.807,2.061,1.662,105,85,3 oz,,,45
1868,2869,"Rice, Polished, Raw&Egg,Guinea Fowl,Raw",62,564,22,2,1,0,0,0.05,14,0.54,25,236,242,206,1.3,0.052,0.007,22.7,0,0.033,0.145,9.924,0.775,0.775,7,,7,,48.3,0.63,20,6,6,0,0,0,0,0,0.06,0.1,5,0,0.536,0.491,0.479,54,114,4 oz,,,31
1869,2870,"Rice, White, Cooked With Tomatoes, Tomato Paste,Onions And Spices With Vegetable Oil&Egg,Guinea Fowl,Raw",11,352,27,2,1,0,0,0,13,0.55,30,255,249,238,1.49,0.062,0.011,30.2,0,0.038,0.208,11.75,0.9,0.697,9,0,9,9,69.8,1.7,11,3,3,0,0,0,0,0,0.06,0.3,10,0,0.593,0.626,0.528,69,85,3 oz,,,25
1870,2871,"Rice, White, Cooked With Diced Carrot,Onions,Green Peas With Vegetable Oil&Egg,Guinea Fowl,Raw",12,380,12,37,1,0,0,0.1,13,0.57,9,99,107,138,0.82,0.046,0.008,10.1,0,0.016,0.095,3.26,0.495,0.16,4,,4,,34.8,0.88,284,85,85,0,0,0,0,0,0.09,1.1,46,0,10.43,13.908,10.86,94,28.35,1 oz,,,0
1871,2872,"Cocoyam,White,Fresh,Peeled,Raw &Egg,Guinea Fowl,Boiled Without Salt",68,410,22,40,1,0,0,0,25,1.08,28,244,263,234,1.61,0.068,0.025,21.1,0,0.024,0.235,7.295,0.92,0.29,7,0,7,7,73.8,1.59,262,79,79,0,0,0,0,0,0.15,1.4,54,0,11.356,15.094,11.903,144,28.35,1 oz,,,0
1872,2873,"Cocoyam, White, Peeled, Boiled &Egg,Guinea Fowl,Boiled Without Salt",10,413,18,11,1,0,0,0.1,14,0.83,18,172,202,161,2.3,0.094,0.01,19.9,0,0.051,0.216,5.235,0.845,0.37,6,,6,,57.2,1.81,93,28,28,0,0,0,0,0,0.11,0.5,20,0,2.6,4.4,3.81,82,114,4 oz,453,1 lb,34
1873,2874,"Cocoyam, Yellow, Peeled, Raw&Egg,Guinea Fowl,Boiled Without Salt",70,374,26,11,1,0,0,0,17,1.08,25,213,232,206,3.15,0.119,0.018,30,0,0.052,0.321,6.893,1.002,0.415,8,0,8,8,88,1.64,52,16,16,0,0,0,0,0,0.08,0.4,16,0,3.145,3.887,3.097,110,85,3 oz,,,37
1874,2875,"Plantain, Ripe, Peeled, Raw&Egg,Guinea Fowl,Boiled Without Salt",13,418,20,7,1,0,0,0.06,14,0.54,22,214,220,195,1.22,0.051,0.007,20.6,0,0.03,0.137,8.832,0.729,0.675,6,,6,,46.1,0.67,64,19,19,0,0,0,0,0,0.07,0.3,11,0,1.35,3.2,2.6,60,114,4 oz,453,1 lb,18
1875,2876,"Plantain, Ripe, Peeled, Boiled&Egg,Guinea Fowl,Boiled Without Salt",69,362,27,6,1,0,0,0,14,0.6,30,254,250,237,1.5,0.062,0.013,29.3,0,0.036,0.211,11.336,0.902,0.659,8,0,8,8,70.2,1.69,35,10,10,0,0,0,0,0,0.07,0.4,14,0,1.593,1.971,1.585,76,85,3 oz,453,1 lb,18
1876,2877,"Plantain, Ripe, Peeled, Roasted&Egg,Guinea Fowl,Boiled Without Salt",13,485,21,2,1,0,0,0.06,14,0.64,24,223,237,194,1.7,0.068,0.008,22.6,0,0.041,0.175,8.69,0.822,0.672,7,,7,,52.6,1.05,27,8,8,0,0,0,0,0,0.08,0.2,7,0,0.535,0.736,0.63,61,85,3 oz,5717,1 bird,47
1877,2878,"Plantain, Ripe, Fried in Palm Oil&Egg,Guinea Fowl,Boiled Without Salt",69,573,27,4,1,0,0,0,14,0.77,27,235,239,223,2.28,0.089,0.014,30.7,0,0.045,0.261,9.721,0.947,0.589,8,0,8,8,78.2,1.68,14,4,4,0,0,0,0,0,0.06,0.3,10,0,1.093,1.218,0.996,84,28,3 oz,4147,1 bird,45
1878,2879,"Plantain, Unripe, Peeled, Raw&Egg,Guinea Fowl,Boiled Without Salt",13,483,19,9,1,0,0,0.08,14,0.67,21,195,211,180,1.68,0.069,0.008,20.2,0,0.039,0.17,7.246,0.777,0.54,6,,6,,50.8,1.16,78,23,23,0,0,0,0,0,0.09,0.4,15,0,1.7,3.9,3.5,70,85,3 oz,5717,1 bird,34
1879,2880,"plantain, Green, Boiled&Egg,Guinea Fowl,Boiled Without Salt",12,423,26,8,1,0,0,0,15,0.81,27,236,242,224,2.2,0.087,0.015,29.6,0,0.043,0.257,9.436,0.944,0.554,8,0,8,8,77.7,1.67,43,13,13,0,0,0,0,0,0.07,0.4,15,0,2.301,2.851,2.28,91,85,3 oz,4147,1 bird,36
1880,2881,"Plantain, Unripe, Flour&Egg,Guinea Fowl,Boiled Without Salt",68,593,22,3,1,0,0,0,8,0.41,25,181,237,124,1.1,0.043,0.005,22.3,0,0.049,0.155,10,0.95,0.84,7,0,7,7,64.7,0.33,17,5,5,0,0,0,0,4,0.1,0.2,8,0,0.6,0.94,0.98,60,1171,1 breast,85,3 oz,25
1881,2882,"Potato, Irish, Peeled, Raw&Egg,Guinea Fowl,Boiled Without Salt",62,361,28,2,1,0,0,0,15,0.59,27,219,264,184,1.33,0.057,0.006,28.9,0,0.045,0.195,11.5,0.965,0.734,9,0,9,9,74,0.3,8,3,3,0,0,0,0,5,0.08,0.1,6,0,0.428,0.67,0.668,74,85,3 oz,852,1 breast,24
1882,2883,"Potato. Irish,Peeled, Boiled&Egg,Guinea Fowl,Boiled Without Salt",11,363,23,2,1,0,0,0,9,0.76,27,185,267,74,1.16,0.054,0.006,22.1,0,0.052,0.165,10.295,1.05,0.814,7,,7,,52.3,1.35,16,5,5,0,0,0,0,8,0.09,0.2,7,0,0.344,0.562,0.639,53,85,3 oz,1150,1 breast,25
1883,2884,"Potato, Sweet, Peeled, White, Raw&Egg,Guinea Fowl,Boiled Without Salt",60,393,30,2,1,0,0,0,14,0.97,28,253,297,114,1.52,0.06,0.005,30.7,0,0.043,0.19,11.75,1.035,0.83,9,0,9,9,76.4,1.76,9,3,3,0,0,0,0,7,0.06,0.2,10,0,0.66,0.64,0.67,70,863,1 breast,85,3 oz,20
1884,2885,"Potato, Sweet,Peeled, Yellow, Raw&Egg,Guinea Fowl,Boiled Without Salt",68,402,22,2,1,0,0,0,6,0.6,19,147,222,69,2.61,0.047,0.005,21.6,0,0.038,0.127,6.377,0.68,0.705,7,,7,,50.4,0.92,17,5,5,0,0,0,0,0,0.11,0.2,7,0,0.458,0.478,0.472,66,28,3 oz,518,1 wing,55
1885,2886,"Potato,Sweet, Peeled,Yellow,Boiled&Egg,Guinea Fowl,Boiled Without Salt",12,399,30,6,1,0,0,0,12,0.82,21,180,207,103,3.24,0.059,0.004,30.6,0,0.039,0.18,8.47,0.735,0.654,10,0,10,10,78.1,1.25,25,8,8,0,0,0,0,0,0.17,0.7,28,0,1.357,1.68,1.426,97,85,3 oz,375,1 wing,52
1886,2887,"Potato, Sweet, Deep Yellow, Peeled, Raw&Egg,Guinea Fowl,Boiled Without Salt",9,394,14,36,0,0,0,0,4,0.76,7,80,93,78,0.88,0.041,0.003,11.2,0,0.026,0.08,2.745,0.59,0.114,5,,5,,40.7,1.95,263,79,79,0,0,0,0,9,0.08,0.7,30,0,10.216,13.952,10.91,111,28.35,1 oz,,,0
1887,2888,"Potato, Sweet, Deep Yellow, Peeled, Boiled&Egg,Guinea Fowl,Boiled Without Salt",12,394,25,35,1,0,0,0,6,1.65,24,230,225,106,1.65,0.057,0.009,20.2,0,0.046,0.235,5.4,0.98,0.287,8,,8,,75.8,1.85,198,59,59,0,0,0,0,7,0.13,0.8,31,0,10.184,13.718,10.794,139,28.35,1 oz,,,0
1888,2889,"Potato, Sweet,Yellow, Flour&Egg,Guinea Fowl,Boiled Without Salt",4,656,21,4,1,0,0,0,10,1.18,22,158,220,87,3.12,0.082,0.006,21.2,0,0.051,0.3,5.003,1.1,0.361,6,,6,,75.6,1.9,68,20,20,0,0,0,0,4,0.19,0.4,17,0,1.073,1.163,1.072,79,85,3 oz,356,1 drumstick,39
1889,2890,"Yam,White,Fresh,Peeled,Raw&Egg,Guinea Fowl,Boiled Without Salt",3,421,21,4,1,0,0,0,4,1.42,22,177,269,75,2.95,0.083,0.006,21.5,0,0.059,0.307,6.183,1.3,0.482,7,,7,,75.9,2.17,63,19,19,0,0,0,0,6,0.18,0.5,20,0,0.782,0.749,0.722,78,85,3 oz,454,1 thigh,32
1890,2891,"Yam, Peeled, Boiled&Egg,Guinea Fowl,Boiled Without Salt",18,401,27,2,1,0,0,0,13,0.55,30,255,249,238,1.49,0.062,0.011,30.2,0,0.038,0.208,11.75,0.9,0.697,7,0,7,7,69.8,0.79,11,3,3,0,0,0,0,0,0.06,0.3,10,0,0.593,0.626,0.528,69,85,3 oz,1654,1 breast,16
1891,2892,"Yam, Fried&Egg,Guinea Fowl,Boiled Without Salt",2,558,19,4,1,0,0,0.1,15,0.9,21,191,226,167,2.68,0.106,0.01,22.4,0,0.06,0.247,5.745,0.935,0.425,6,,6,,63,2.05,43,13,13,0,0,0,0,0,0.12,0.3,13,0,1.124,1.244,1.009,79,114,4 oz,1245,1 back,63
1892,2893,"Yam, Roasted&Egg,Guinea Fowl,Boiled Without Salt",1,469,27,2,1,0,0,0,13,0.55,30,255,249,238,1.49,0.062,0.011,30.2,0,0.038,0.208,11.75,0.9,0.697,6,0,6,6,69.8,1.7,11,3,3,0,0,0,0,0,0.06,0.3,10,0,0.593,0.626,0.528,69,85,3 oz,949,1 back,61
1893,2894,"Yam,Peeled, Boiled,  Pounded&Egg,Guinea Fowl,Boiled Without Salt",78,390,22,2,1,0,0,0.05,14,0.54,25,236,242,206,1.3,0.052,0.007,22.7,0,0.033,0.145,9.924,0.775,0.775,7,,7,,48.3,0.63,20,6,6,0,0,0,0,0,0.06,0.1,5,0,0.536,0.491,0.479,54,114,4 oz,2110,1 breast,22
1894,2895,"Yam, Sundried, Milled, Powder, Cooked into Bpaste&Egg,Guinea Fowl,Boiled Without Salt",51,370,25,6,1,0,0,0,4,1.59,23,200,296,104,3.26,0.094,0.006,29.3,0,0.05,0.323,6.903,1.2,0.484,8,0,8,8,103.8,1.63,19,6,6,0,0,0,0,1,0.07,0.3,10,0,2.02,2.31,1.92,116,85,3 oz,348,1 thigh,23
1895,2896,"Water Yam, Peeled, Raw&Egg,Guinea Fowl,Boiled Without Salt",52,403,29,7,1,0,0,0,17,1.57,24,193,257,112,4.5,0.112,0.007,31,0,0.065,0.353,5.593,1.15,0.41,9,0,9,9,118.1,2.53,20,6,6,0,0,0,0,7,0.07,0.3,11,0,1.707,2.63,2.187,118,28,3 oz,275,1 drumstick,36
